,City,State,Average2018,Average2019,Average2020,2018-2019 changing rate,2019-2020 changing rate,Diff in 2018-2020 changing rate
236,Mesquite,TX,171537.0,186388.16666666666,192220.0,7.967869920211311,3.0339368085180225,-4.933933111693289
237,Renton,WA,486632.3333333333,481157.9166666667,518695.44444444444,-1.1377588265806622,7.236911019718481,8.374669846299144
238,Metairie,LA,259420.08333333334,263985.5,273937.3333333333,1.729419482004374,3.6328868402992343,1.9034673582948602
239,Santa Maria,CA,387943.3333333333,399513.4166666667,417727.6666666667,2.8960437498865903,4.360316889073663,1.4642731391870725
240,Torrance,CA,828127.5,832937.8333333334,869083.6666666666,0.5775140881862578,4.159074059229425,3.5815599710431676
241,Clearwater,FL,191379.08333333334,201232.0,213036.55555555556,4.896297142932863,5.541093886338758,0.6447967434058954
242,Fullerton,CA,657255.5833333334,660193.4166666666,682827.7777777778,0.4449958541190021,3.314797939939307,2.8698020858203046
243,McAllen,TX,136822.66666666666,140914.5,147687.88888888888,2.9037702531203977,4.586285943856066,1.6825156907356686
244,Orange,CA,706113.5,709767.25,733041.5555555555,0.5147814301096592,3.1750322173640537,2.6602507872543946
245,Compton,CA,400526.0,413685.9166666667,445168.8888888889,3.181137219440437,7.072141159909341,3.891003940468904
246,Hampton,VA,166635.66666666666,177946.25,185709.66666666666,6.356179651627018,4.180405256233291,-2.175774395393727
247,Bellevue,WA,924025.8333333334,900209.75,953660.0,-2.6456149062297283,5.6047490719963085,8.250363978226037
248,Inglewood,CA,548564.5833333334,566922.6666666666,609658.0,3.2381988607499537,7.009722390804905,3.7715235300549512
249,Kent,WA,406519.25,407906.9166666667,442841.1111111111,0.3401919923315886,7.888652062314799,7.548460069983211
250,West Valley City,UT,277797.9166666667,301865.8333333333,321550.77777777775,7.973050941505458,6.121877415593941,-1.8511735259115172
251,Olathe,KS,268101.5,276920.0833333333,287757.3333333333,3.184522851207667,3.766107321910128,0.5815844707024613
252,Warren,MI,129032.5,137500.75,145587.66666666666,6.1586936798526555,5.554671526663196,-0.6040221531894598
253,Miramar,FL,308541.6666666667,319989.0833333333,331418.6666666667,3.577439751199834,3.4486842422877118,-0.12875550891212217
254,Thornton,CO,381409.75,393081.0833333333,406718.77777777775,2.969192318887553,3.3531017473443963,0.3839094284568434
255,Abilene,TX,134937.66666666666,140632.33333333334,144715.22222222222,4.0493295757021395,2.8213264825860973,-1.2280030931160422
256,Billings,MT,245329.5,255105.33333333334,262774.55555555556,3.8320772073235143,2.9185558723553044,-0.9135213349682099
257,Concord,CA,512779.8333333333,531865.0833333334,542709.4444444445,3.588363026275001,1.9981891271879695,-1.5901738990870316
258,Cedar Rapids,IA,140246.66666666666,145099.33333333334,147780.66666666666,3.344375577190811,1.8144006207397319,-1.5299749564510792
259,Bloomington,IN,200689.66666666666,214954.41666666666,227003.22222222222,6.6361744137226,5.307768514299115,-1.328405899423485
260,Boulder,CO,726446.1666666666,757756.3333333334,763644.4444444445,4.131957106704056,0.7710540100104777,-3.3609030966935785
261,Sterling Heights,MI,204617.58333333334,212289.08333333334,221905.44444444444,3.613704425843847,4.333539961214704,0.7198355353708572
262,Saginaw,MI,61213.333333333336,66073.33333333333,70881.11111111111,7.355463626273827,6.782875864123028,-0.5725877621507989
263,Carrollton,TX,280009.8333333333,288726.5,295043.8888888889,3.019004721307773,2.1411692045816118,-0.8778355167261611
264,Coral Springs,FL,309451.0833333333,317784.25,327689.55555555556,2.6222717666676956,3.0227712136758185,0.4004994470081229
265,Thousand Oaks,CA,733115.5,737328.3333333334,752125.0,0.5713646340278129,1.9673148302033077,1.3959501961754948
266,Victorville,CA,253011.25,261908.83333333334,275306.6666666667,3.3972062797932905,4.866512495156919,1.4693062153636287
267,Roseville,CA,460859.75,476460.1666666667,494483.3333333333,3.2742331380622622,3.6448481580100363,0.370615019947774
268,Surprise,AZ,250862.75,265220.0833333333,285741.77777777775,5.413365817885203,7.181901996985622,1.768536179100419
269,New Haven,CT,176439.75,183211.75,191433.0,3.696269480532772,4.294583483516426,0.5983140029836544
270,Hamilton,OH,166902.83333333334,178893.75,187217.77777777778,6.702814752704696,4.446173796410599,-2.2566409562940972
271,Waco,TX,131066.41666666667,139240.66666666666,147928.55555555556,5.87059096719827,5.873030299160941,0.0024393319626714316
272,Simi Valley,CA,583490.3333333334,590295.0,607928.8888888889,1.1527569548558987,2.9006499298163506,1.747892974960452
273,Stamford,CT,478275.3333333333,477454.3333333333,476522.1111111111,-0.17195361790272437,-0.1956304231189857,-0.023676805216261337
274,Pearland,TX,271176.0,278497.4166666667,279516.22222222225,2.628899310556149,0.36448888277603675,-2.264410427780112
275,Elizabeth,NJ,271279.25,299151.5833333333,321169.77777777775,9.317127130922193,6.8556246471232924,-2.461502483798901
276,Denton,TX,240908.91666666666,249430.0,256635.88888888888,3.4162223202234463,2.8078258734921846,-0.6083964467312617
277,Santa Fe,NM,358304.0833333333,395173.3333333333,409218.1111111111,9.329893211417776,3.4321007297656885,-5.897792481652088
278,Gainesville,GA,207347.83333333334,218849.83333333334,229191.0,5.2556585603979595,4.512029995360488,-0.7436285650374712
279,Springfield,IL,112834.08333333333,113675.66666666667,115061.0,0.7403372753477082,1.203999038191332,0.4636617628436237
280,Allentown,PA,156296.66666666666,167402.58333333334,175970.44444444444,6.634256440686162,4.868920538423741,-1.7653359022624207
281,Lake Charles,LA,216424.25,214669.83333333334,214714.66666666666,-0.8172627888253156,0.020880424252953035,0.8381432130782686
282,Flint,MI,24285.666666666668,26637.166666666668,29410.333333333332,8.827890854257522,9.4292255556437,0.601334701386179
283,Frederick,MD,311587.0,318201.5833333333,323234.0,2.0787399182750708,1.5568958298528885,-0.5218440884221822
284,Hartford,CT,109071.91666666667,113216.58333333333,119775.44444444444,3.660830016804067,5.475964745138819,1.8151347283347525
285,Murrieta,CA,438010.0833333333,448053.0,461723.6666666667,2.241457297834561,2.960789678675056,0.7193323808404948
286,Temecula,CA,477257.9166666667,488219.0833333333,503185.3333333333,2.2451327776515555,2.974301715206326,0.7291689375547703
287,Hemet,CA,263889.1666666667,275153.1666666667,286887.77777777775,4.093719922055534,4.090314060085422,-0.0034058619701120563
288,East Los Angeles,CA,459244.3333333333,474812.1666666667,506937.6666666667,3.2787351349112517,6.337169658597079,3.0584345236858277
289,Joliet,IL,143535.75,148842.58333333334,152870.66666666666,3.5653999107558327,2.634961579723152,-0.9304383310326809
290,Vallejo,CA,417868.0,428098.5833333333,437142.22222222225,2.3897727606744743,2.068809286578495,-0.32096347409597925
291,Santa Clara,CA,1295783.3333333333,1185968.3333333333,1236029.7777777778,-9.259522106408125,4.050181099556398,13.309703205964524
292,Concord,NC,217037.58333333334,230292.91666666666,245428.88888888888,5.755858028633815,6.167151833977707,0.4112938053438917
293,Town Of Amherst,NY,232707.83333333334,241599.91666666666,250524.11111111112,3.6804993379205695,3.5622098028267053,-0.1182895350938642
294,Athens,GA,175158.58333333334,189413.16666666666,204826.11111111112,7.525655995403337,7.524892388394503,-0.0007636070088343772
295,Falls Church,VA,555584.1666666666,577436.1666666666,605398.6666666666,3.784314398965312,4.618857215851153,0.8345428168858411
296,Norman,OK,167797.0,171131.0,177398.88888888888,1.9482151100618825,3.5332176701595204,1.5850025600976378
297,Wilmington,DE,207697.0,213131.25,214353.44444444444,2.549719949561596,0.570177189180276,-1.97954276038132
298,Nampa,ID,205781.08333333334,238747.25,262973.22222222225,13.807977543894918,9.212334251184858,-4.59564329271006
299,Berkeley,CA,1255658.1666666667,1277379.1666666667,1334681.2222222222,1.7004348095547197,4.293313984004999,2.592879174450279
300,Westminster,CO,383148.3333333333,398301.6666666667,412069.6666666667,3.8044865491398996,3.3411825993824666,-0.46330394975743294
301,Clovis,CA,343534.75,353832.6666666667,364697.8888888889,2.910391729423895,2.979239132786002,0.06884740336210715
302,Rochester,MN,230961.91666666666,240836.16666666666,252171.77777777778,4.099986366942396,4.495194193023632,0.3952078260812364
303,Stone Mountain,GA,152298.41666666666,166087.66666666666,177229.11111111112,8.302392511585248,6.286464099828107,-2.015928411757141
304,Summerville,SC,224232.58333333334,234287.33333333334,241908.55555555556,4.29163192774684,3.1504558425888187,-1.1411760851580213
305,Vista,CA,525145.3333333334,534471.4166666666,559820.0,1.744917135418983,4.527988162861879,2.7830710274428965
306,Broken Arrow,OK,173594.66666666666,177589.08333333334,186106.11111111112,2.249246739547158,4.576436381872948,2.3271896423257896
307,Richmond,CA,536211.6666666666,548309.25,553398.4444444445,2.206343105343084,0.9196257227563275,-1.2867173825867564
308,Arvada,CO,427024.9166666667,444839.9166666667,462200.3333333333,4.004811468695012,3.75603724503299,-0.24877422366202184
309,Charlottesville,VA,334927.4166666667,346313.25,354308.8888888889,3.2877267425757792,2.256685942586189,-1.03104079998959
310,Independence,MO,121025.91666666667,128564.66666666667,135173.11111111112,5.863780613647088,4.888875006370438,-0.97490560727665
311,Tuscaloosa,AL,156741.33333333334,162940.25,166774.77777777778,3.8044109215903723,2.2992252358969836,-1.5051856856933887
312,Provo,UT,273474.0,293132.75,309978.8888888889,6.706432495174967,5.434608450037812,-1.271824045137155
313,New Port Richey,FL,155967.5,164493.83333333334,174908.77777777778,5.183375668591432,5.95450072704565,0.771125058454218
314,Spartanburg,SC,121553.66666666667,131352.41666666666,139830.88888888888,7.459893200797589,6.063375760243721,-1.3965174405538683
315,Bellingham,WA,408667.0,441914.5833333333,467084.3333333333,7.523531602543851,5.3886949751401065,-2.134836627403744
316,Melbourne,FL,217809.33333333334,225065.91666666666,233569.44444444444,3.2242035759153436,3.640685021109593,0.41648144519424957
317,Costa Mesa,CA,836312.5833333334,844657.1666666666,872920.2222222222,0.9879254758784685,3.237759286135612,2.249833810257144
318,Sparks,NV,341947.9166666667,358102.8333333333,370036.22222222225,4.51125072546665,3.2249245269081883,-1.2863261985584615
319,Bend,OR,423230.4166666667,444058.8333333333,467079.77777777775,4.690463313232134,4.928696453948622,0.23823314071648838
320,El Monte,CA,502187.25,499695.3333333333,519307.44444444444,-0.4986872000672449,3.7765896331588658,4.27527683322611
321,College Station,TX,233324.0,239698.08333333334,245205.22222222222,2.659213308964719,2.2459305062833934,-0.41328280268132556
322,Miami Gardens,FL,244113.08333333334,261754.66666666666,275988.44444444444,6.739739756311246,5.157381790541956,-1.5823579657692894
323,Chico,CA,341274.9166666667,385286.5833333333,388737.8888888889,11.423098693418462,0.88782330053298,-10.535275392885481
324,Downey,CA,563488.5,570032.0,601512.3333333334,1.1479180116204004,5.233530817046152,4.085612805425751
325,Tracy,CA,515900.3333333333,526832.5833333334,536695.5555555555,2.07508995188384,1.8377219859800342,-0.2373679659038057
326,Ventura,CA,588051.9166666666,596807.4166666666,608874.1111111111,1.4670561651029528,1.9818044854008403,0.5147483202978875
327,North Charleston,SC,171519.16666666666,182059.91666666666,191407.0,5.789714832891553,4.883355014881035,-0.9063598180105181
328,Lewisville,TX,276034.75,282538.0833333333,289027.8888888889,2.3017546012233683,2.2453907754384357,-0.0563638257849326
329,West Covina,CA,556150.9166666666,557480.8333333334,580355.3333333334,0.23855827629351875,3.9414645969767945,3.702906320683276
330,Rock Hill,SC,149986.66666666666,172582.91666666666,198813.66666666666,13.092981875861604,13.193635246403248,0.1006533705416448
331,Bowling Green,KY,166886.0,174708.41666666666,178842.11111111112,4.477412603189785,2.311365270048889,-2.1660473331408965
332,Yakima,WA,210658.08333333334,230134.0,254501.44444444444,8.462859319642755,9.574580017664163,1.1117206980214078
333,Redding,CA,275228.5833333333,290532.1666666667,297872.77777777775,5.267431661324949,2.46434439758956,-2.8030872637353887
334,Manchester,NH,241151.91666666666,251439.91666666666,268786.55555555556,4.091633554603336,6.453685472859719,2.362051918256382
335,Saint Augustine,FL,276441.0833333333,285954.75,292214.22222222225,3.326983261046262,2.1420833574151166,-1.1848999036311456
336,Delray Beach,FL,215752.66666666666,223102.41666666666,229897.33333333334,3.2943390348752386,2.955630919308917,-0.3387081155663214
337,Lowell,MA,286413.5,298534.8333333333,315242.1111111111,4.060274373342245,5.29982422681122,1.2395498534689748
338,Waterbury,CT,122727.08333333333,132306.08333333334,141503.33333333334,7.240029905402445,6.499670208004522,-0.7403596973979232
339,West Palm Beach,FL,231725.25,240305.83333333334,248386.66666666666,3.570692901753672,3.2533281442911512,-0.3173647574625207
340,Carlsbad,CA,849753.6666666666,860656.6666666666,898459.2222222222,1.2668233945398282,4.2074870645832885,2.9406636700434605
341,Elgin,IL,206729.0,213371.25,214845.77777777778,3.113001400141772,0.6863191788218127,-2.4266822213199593
342,Santa Barbara,CA,1117943.6666666667,1119466.3333333333,1159086.3333333333,0.13601719152487643,3.4182095725397508,3.2821923810148745
343,Laurel,MD,332778.1666666667,340654.4166666667,350445.55555555556,2.3120939035723644,2.7939115602043074,0.481817656631943
344,Cambridge,MA,803507.6666666666,821527.9166666666,835914.4444444445,2.193504278359378,1.7210526595624591,-0.472451618796919
345,Fargo,ND,230156.5,231088.58333333334,234173.77777777778,0.4033446048647332,1.3174807502880075,0.9141361454232743
346,West Jordan,UT,331759.4166666667,355938.5833333333,377796.1111111111,6.793072681312286,5.78553540784051,-1.007537273471776
347,Greenville,NC,128356.58333333333,134869.16666666666,142025.55555555556,4.828815580531747,5.038803658183593,0.2099880776518459
348,Manassas,VA,366707.4166666667,378250.6666666667,396565.0,3.051746108400778,4.618242490722407,1.566496382321629
349,Hillsboro,OR,377367.0,392314.25,404268.44444444444,3.810019646240227,2.956994197474944,-0.8530254487652833
350,Green Bay,WI,137577.75,145544.08333333334,154302.0,5.473484837640836,5.67582835392066,0.20234351627982416
351,Palm Bay,FL,172890.75,181514.08333333334,189831.0,4.750779209510378,4.3812215426704055,-0.36955766683997204
352,Richardson,TX,304440.8333333333,313286.0,316478.77777777775,2.823352038286641,1.0088441949240678,-1.814507843362573
353,West Chester,PA,412753.0,423530.0,433124.0,2.5445659103251246,2.2150700492237787,-0.3294958611013459
354,Norwalk,CA,478933.5,483284.5,509514.0,0.9002978576801036,5.14794490435984,4.247647046679736
355,Vero Beach,FL,220682.75,226897.0,235199.66666666666,2.738797780490707,3.5300503543797497,0.7912525738890426
356,Peoria,IL,88204.58333333333,86810.25,87428.33333333333,-1.6061851375077578,0.7069599862744669,2.313145123782225
357,Centennial,CO,462167.75,477050.0,490539.22222222225,3.1196415470076513,2.74987638320008,-0.3697651638075712
358,Douglasville,GA,171242.75,183862.66666666666,195306.0,6.863773323567586,5.859181660232324,-1.0045916633352618
359,Antioch,CA,427096.25,450338.4166666667,458101.3333333333,5.16104462921496,1.6945850408643128,-3.466459588350647
360,Perris,CA,315275.9166666667,329750.75,344847.1111111111,4.389628631120115,4.377696847298516,-0.011931783821599318
361,Springfield,VA,497559.0833333333,514478.3333333333,539759.8888888889,3.2886224557561543,4.683852223179897,1.3952297674237424
362,Fairfield,CA,456949.9166666667,465760.0833333333,477208.8888888889,1.8915675649176238,2.3991182524308026,0.5075506875131788
363,Davenport,IA,126918.66666666667,132812.16666666666,137345.44444444444,4.437469960708911,3.3006393449121423,-1.1368306157967685
364,Lehigh Acres,FL,170469.75,178588.75,184659.33333333334,4.546199018695186,3.2874500431425124,-1.258748975552674
365,Everett,WA,393939.3333333333,410436.75,435065.77777777775,4.019478437704881,5.660989449360398,1.641511011655517
366,Wichita Falls,TX,94579.0,97606.58333333333,103383.11111111111,3.1018228790919964,5.587496560796523,2.4856736817045264
367,Erie,PA,114164.16666666667,116803.75,121709.77777777778,2.2598446824980605,4.030923289281974,1.7710786067839135
368,Pompano Beach,FL,216758.08333333334,225904.83333333334,233805.11111111112,4.04893948705539,3.3790013144850946,-0.6699381725702951
